customer_name,customer_gender,loyalty_card_number,latitude,longitude,degree,customer_id
Eva Coombe,0,1,38.7825390324487,-9.144897833955016,1,4371
Deborah Warren,0,1,38.776743783754895,-9.13161966282104,0,9692
Cynthia Kimball,0,1,38.70782572546734,-9.144140203271702,0,7812
Robert Coakley,1,1,38.74414017255188,-9.18202190895314,2,2765
James Brown,1,0,38.71026558126494,-9.123336629939798,0,46719
Raymond Yoshioka,1,0,38.75930144860848,-9.185485078016235,0,46164
John Heath,1,0,38.78679327997696,-9.133110515102455,0,25354
Margaret Kuter,0,1,38.76419599151404,-9.09539535050661,2,9807
Nicholas Neff,1,0,38.77996256174874,-9.206935168381772,0,13784
Clifford Machenry,1,1,38.75064507706799,-9.178761383591448,0,5169
Ralph Tinnon,1,1,38.74350446925034,-9.135661952538085,0,21374
Roberta Poole,0,1,38.70970930660906,-9.149778234629371,0,18669
Tracy Bosarge,0,0,38.71866411682521,-9.209097134468978,0,40131
Jane Watkins,0,1,38.71175187467994,-9.185817567229996,0,25697
Grace Cray,0,0,38.7275944861356,-9.19193380057422,0,26910
Matthew Shindorf,1,1,38.74493640145975,-9.134411144047494,1,7963
Walter Bryson,1,1,38.73137805322132,-9.185409031574522,3,3268
Brian Ortiz,1,0,38.78630123823583,-9.174744343230191,0,32413
Stephanie Kull,0,0,38.756246728882495,-9.194013463231949,0,48638
Tyrone Mussell,1,0,38.78432481926288,-9.207493667228512,0,41215
Tracy Mankel,0,1,38.7620425691159,-9.11794440838231,2,1803
Anthony Ullery,1,1,38.737107172537584,-9.150500684559416,3,14535
Pat Harris,0,1,38.74130512555844,-9.16084779708254,0,28017
Elizabeth Braithwaite,0,0,38.7180472740158,-9.159019704728134,0,46106
Katherine Kyung,0,1,38.74995304733091,-9.194849843034334,1,18649
Kathryn Thomas,0,1,38.7150766998328,-9.142430559779635,0,278
Myrtie Stewart,0,0,38.77546373211293,-9.13834931025903,0,43314
Suzanne Harmon,0,0,38.76471917612803,-9.095588638143695,0,39012
Aaron Clarke,1,1,38.72837943720075,-9.143912314806588,0,24379
Reva Carroll,0,0,38.77956298665365,-9.137418069503214,0,49215
Doreatha Hess,0,1,38.744900535522255,-9.205912563151651,0,6267
Isaac Geary,1,1,38.764353807206135,-9.160317256216414,0,22682
Stephen Robotham,1,1,38.74937404343713,-9.15984908435211,1,13001
Margaret Jones,0,1,38.73990428446722,-9.159470029761932,0,6295
Jacqueline Kassner,0,1,38.76575459550389,-9.17927608420259,0,30104
Maximo Shin,1,1,38.74878883706055,-9.172526711104284,1,7611
Manuel Lett,1,0,38.72925900137297,-9.202628788733046,0,33391
Linda Dickerson,0,0,38.73595531535386,-9.148831597558374,0,32295
Marion Long,0,1,38.72811365051015,-9.172732464277868,0,17233
Ronald Krob,1,0,38.777981860593975,-9.207390729000345,0,11916
Tim Brown,1,1,38.778134566386576,-9.11957738081715,0,17373
Jeannette Scott,0,1,38.72973128544594,-9.162542900294854,0,8002
Christi Patterson,0,1,38.740957203589495,-9.174436616518332,3,738
Kathie Maurer,0,1,38.74733694609356,-9.072844965830672,1,7070
Eunice Porter,0,1,38.721224945205805,-9.16181973800434,3,4120
David Penn,1,1,38.72284024019563,-9.189612187723364,1,8026
James Holloway,1,1,38.77737269640355,-9.121662052340357,1,9272
Michael Armour,1,0,38.78370131976296,-9.182797370868036,0,45598
Vanessa Ringgold,0,0,38.78298524721309,-9.13642075612299,0,35793
Monica Luer,0,0,38.73453257974131,-9.1648260450364,0,25457
Kenny Hall,1,0,38.71600997752841,-9.175678123557043,0,33123
Scott Schober,1,1,38.76547127679378,-9.144626282039338,0,9358
Leonor Crowe,0,1,38.73306718495413,-9.132535054890026,3,2726
Larry Vaughn,1,1,38.74512408720665,-9.129583190963762,0,5880
Daniel King,1,0,38.74934860777362,-9.113631985598328,0,39562
Helen Espinoza,0,1,38.79812165310594,-9.121156694559216,0,9838
Sara Finley,0,0,38.74881237403322,-9.134966511485038,0,49264
Gary Gaines,1,1,38.78085542305673,-9.143964918792944,2,5134
Greg Bohlen,1,1,38.77712889038565,-9.180453161043292,2,10234
Maurine Silberman,0,1,38.78345698596804,-9.15797789940641,1,18039
June Younker,0,0,38.7595014043348,-9.128473112076124,0,30430
David Stevens,1,1,38.74082465152564,-9.126444125748517,2,5825
Paul Franco,1,0,38.73837697063604,-9.12160925002287,0,21974
William Nguyen,1,1,38.71428876107773,-9.120278225084714,0,24132
Weldon Watkins,1,0,38.74907842930099,-9.157751906022252,0,36081
Christa Labrecque,0,0,38.74917193625374,-9.147911878964605,0,34994
Olinda Reed,0,0,38.71463419698911,-9.210405747738305,0,27700
Jerry Rice,1,0,38.77733352382131,-9.161404612058355,0,32466
Angela Dias,0,0,38.76086233230021,-9.165937937061084,0,27435
Amanda Truman,0,0,38.735188401527616,-9.118372353256156,0,35538
Roberta Czech,0,1,38.761049816364896,-9.13539498838825,0,4041
Jean Reed,0,0,38.73652982925184,-9.164550494534112,0,45915
Tina Alexander,0,1,38.73138831658581,-9.18470833340268,0,36143
Shawn Im,1,1,38.76011194152701,-9.14552908670982,3,1245
Janet Pope,0,0,38.760520802400926,-9.167414116693722,0,37156
Brian Belisle,1,0,38.76585965158008,-9.165876577018311,0,36059
Albert Johnson,1,1,38.729781250700135,-9.133244371450806,2,4717
Roman Molina,1,1,38.76086391735112,-9.165898498460622,3,2347
Jean Brown,0,0,38.73092092577002,-9.123382829930112,0,40689
Laurene Roberts,0,1,38.73054618236255,-9.11266887134277,3,2840
Mary Johnson,0,0,38.74690469681461,-9.116480708090416,0,48152
Brandon Baxter,1,0,38.73858196784679,-9.195816268506732,0,36348
James Lambert,1,1,38.7729342562386,-9.213366621878633,0,11241
Manuel Joyner,1,1,38.73598785133742,-9.18337024353186,0,20566
Sharon Viator,0,1,38.75939890463363,-9.16601154211514,2,8900
Ruth Thibeaux,0,0,38.77162585754032,-9.186722274503088,0,37028
Larry Johnson,1,0,38.76357621249226,-9.09448844082597,0,42445
Felicia Richards,0,1,38.78141320817692,-9.175556296716092,3,13061
Martin Condren,1,0,38.78344943571605,-9.156144495229372,0,44179
Gary Hunt,1,0,38.73859558213169,-9.151479204486632,0,33383
John Garcia,1,1,38.78111643723889,-9.18546858122506,0,22737
Maud Horn,0,1,38.73732620652615,-9.184233843801708,0,8697
Tiffany Benton,0,0,38.73568933920524,-9.149581825760585,0,34364
Christina Harrington,0,0,38.75744253572668,-9.120866413250155,0,41858
Kevin Cole,1,1,38.73193291024483,-9.19249162605652,3,17417
Barbara Coons,0,0,38.80305143435616,-9.095528723016312,0,45539
Ronnie Derenzo,1,0,38.75848710023914,-9.142320270448243,0,20971
Teodora Walling,0,0,38.74431238457873,-9.15429762604693,0,27005
Ashley Walker,0,1,38.77084592611588,-9.168149900406846,1,3924
Nancy Girres,0,1,38.75549648532654,-9.1167608521647,0,15665
Barbara Quinones,0,1,38.74376430145178,-9.13451244490173,3,3644
Leigh Plummer,0,0,38.78450042151071,-9.135129512508684,0,46828
Maria Harper,0,1,38.72071441736756,-9.15907477265748,0,35440
Curtis Jiang,1,1,38.770871157890525,-9.204370741752388,0,4437
Gretchen Brooks,0,1,38.725274909002096,-9.155883378968992,0,23308
Pamela Soto,0,0,38.78263038585765,-9.180728008772943,0,33360
Matthew Wyatt,1,1,38.74750092015013,-9.172409927405166,3,16917
Steve Smith,1,0,38.75722421062771,-9.143342232644168,0,49610
Bertha Peck,0,0,38.72402347257836,-9.196763806410775,0,45184
Alicia Nelson,0,0,38.71458884816306,-9.132184347506392,0,45670
Jean Campisi,0,1,38.77544422150997,-9.121691083630637,0,28494
Daniel Martinez,1,0,38.74802204773569,-9.1726717945939,0,39227
King Boore,1,1,38.77206884408705,-9.172763630864774,3,1119
William Brown,1,1,38.72119889186733,-9.187963963040056,0,24314
Milton Holmes,1,0,38.78209220091326,-9.165157286719444,0,27305
Charles Lawrence,1,1,38.74969648888703,-9.130170173689942,0,30067
Allen Bayard,1,0,38.74047419926965,-9.125893818123128,0,43271
Charles Rice,1,1,38.76561914859997,-9.160060125469125,0,8725
Mary Torgersen,0,0,38.783567117446935,-9.136634365371568,0,35277
David Valenzvela,1,1,38.73696127196036,-9.19304683744982,0,22056
Julia Hao,0,1,38.73623853039083,-9.150666287370552,1,1112
Laura Deberry,0,1,38.733330602452725,-9.125372216769058,0,27218
Linda Brewer,0,0,38.7482673630012,-9.174000935218327,0,38546
Amber Garcia,0,1,38.76976831367887,-9.152826196221788,2,9760
Lulu Knaff,0,0,38.76235018421677,-9.1598059089814,0,27176
Brian Gary,1,1,38.71299985731195,-9.180687863377033,0,39909
Jeffrey Radsky,1,0,38.778693979778986,-9.15722282232798,0,44571
Micah Rowley,1,0,38.73721014251991,-9.149738409506591,0,25410
Frances Hammond,0,1,38.73337946090352,-9.16058918933234,0,22012
Loretta Mink,0,0,38.72338551355304,-9.137913366293647,0,28040
Sandra Tape,0,0,38.73621413980077,-9.15057370829872,0,37270
Bruce Walker,1,1,38.7608578808177,-9.167246758804158,3,10841
Brent Coonrod,1,1,38.78322967842722,-9.1299874508781,0,20039
Kathleen Russell,0,1,38.78064260411987,-9.1377473005889,0,28638
James Cardona,1,1,38.71501382321631,-9.133779150682924,0,31557
Bruce Mcconnell,1,1,38.7130767074548,-9.173581107537018,0,22520
Richard Miers,1,1,38.76416708653255,-9.095705987893092,3,10420
Robert Klish,1,1,38.76764423074069,-9.176822252438615,0,21825
Lucien Brown,1,1,38.75888191319598,-9.171382352528852,2,3061
Darrick Fehlinger,1,0,38.71868593196682,-9.14196452203131,0,49412
Francisco Weise,1,0,38.763263257646855,-9.095320478672614,0,37532
Michael Scott,1,0,38.77099586190504,-9.150647874847678,0,28254
Christy Alexander,0,0,38.763598626805695,-9.095794319923025,0,45377
Troy Pavlovic,1,1,38.71606324185015,-9.13367509551069,0,22493
William Rhodes,0,0,38.74868028862906,-9.196447284305354,0,43577
Dean Kimme,1,1,38.78236392193024,-9.187637269078138,0,37805
Sherry Lee,0,0,38.75990844478587,-9.1719290752905,0,36480
Clifford Ford,1,0,38.78149296052828,-9.156496809373406,0,30198
Ashley Cortez,0,1,38.77088507441286,-9.16166084535868,1,7235
Tina Thompson,0,1,38.75940121993638,-9.166951723176496,3,23393
Shawn Crabtree,1,0,38.71361067940281,-9.203471065507506,0,29517
Kristen Walker,0,0,38.700520078244885,-9.23083273112132,0,40143
Thomas Minardi,1,1,38.73152865257824,-9.184567135788509,0,9612
Rodolfo Wright,1,1,38.72503776024202,-9.17548228442998,0,18066
Jose Rivera,1,1,38.78696166332063,-9.185537496726775,1,14574
Alice Evans,0,1,38.77450950596369,-9.191040440328273,0,17834
Edna Salerno,0,1,38.74518437190772,-9.177958324598691,1,8733
Cynthia Torres,0,1,38.787236243443054,-9.141975013532509,0,17678
Timothy Hedrick,1,1,38.76432348058104,-9.200669843924985,0,3744
Mary Wilder,0,0,38.77476004970282,-9.175746991860471,0,40221
Patricia Crawford,0,0,38.73639398406324,-9.149885817976733,0,28411
Margaret Sherman,0,1,38.71957200192757,-9.17981347177678,0,6014
Lynette Barnett,0,1,38.756023543857765,-9.153697997592174,0,22615
Andrew Hinds,1,0,38.7369587000438,-9.178568561841228,0,42149
Dawn Cook,0,0,38.709888150448585,-9.166428494275872,0,40103
Richard Taylor,1,0,38.73649039184212,-9.15006173995438,0,28009
Hugh Gross,1,0,38.76402278597049,-9.09577676265681,0,47228
Carl Toan,1,0,38.74374597976676,-9.157161441304089,0,24302
Jeffery Benjamin,1,0,38.74551747672054,-9.167581874647274,0,49063
Carol Foote,0,1,38.75712206193276,-9.07535466320422,0,24826
Gene Prescott,1,1,38.750647310847874,-9.162638302887888,0,17801
James Odell,1,0,38.75642900825052,-9.131723440332602,0,42706
Richard Christensen,1,0,38.736636779163256,-9.149474263633063,0,49994
Kenneth Agin,1,0,38.73729060558863,-9.14979008396535,0,40321
Jose Chavez,1,1,38.73421574125916,-9.132907022857305,3,13970
Veola Sharp,0,0,38.78029750583579,-9.147353316225765,0,41218
Maria Padua,0,1,38.76399124285702,-9.096205469793851,3,2444
Ruben Gifford,1,1,38.78598824297482,-9.176325417272786,0,12724
Jane Oneal,0,0,38.76230528000476,-9.15616956014362,0,40657
Dorothy Bridges,0,1,38.72961841574718,-9.154723013618716,0,9342
Douglas Guinan,1,1,38.78380072685945,-9.158433527822671,1,622
Tisha Thames,0,0,38.76146923676798,-9.212433609272043,0,12435
Mack Lester,1,1,38.768619176540966,-9.15106088583008,0,6314
Sheila Smith,0,0,38.71150120338075,-9.198911272106695,0,46082
William Barness,1,1,38.73576160127017,-9.1455442526143,1,4324
Lillian Spates,0,0,38.7835079763362,-9.1881124478592,0,41740
Natalie Debartolo,0,0,38.73648642989341,-9.150281201886758,0,28844
William Crowley,1,1,38.72565063993387,-9.189259045879048,0,28885
Linda Williams,0,1,38.73844032468935,-9.170214962334205,0,32068
Susan Ezell,0,1,38.77699195910453,-9.148733138451515,0,33669
John Dunn,1,1,38.74869089755801,-9.172457468335493,1,4895
Rene Reilly,1,0,38.76747956546022,-9.205255868837684,0,36604
John Cano,1,1,38.71973937616444,-9.177041704671762,2,4718
Kevin Mckeeman,1,1,38.7513183923815,-9.170306674635665,1,5211
Ruth Turner,0,0,38.746129273502376,-9.137498971659912,0,25628
Diane Lasher,0,1,38.78681670920207,-9.140893841692051,0,12075
Michael Levinthal,1,0,38.71268226591916,-9.174157972123316,0,37488
Harold Mcelwee,1,1,38.72642363661127,-9.152278536029696,2,2128
Lisa Garnett,0,0,38.78174607924306,-9.155402517414158,0,46132
Stefanie Wright,0,1,38.73702234464807,-9.150344778061577,0,21171
Betty Li,0,1,38.73505818836435,-9.193564138180026,0,35205
Robert Creech,1,1,38.74397504116814,-9.153104382149095,2,1292
Jean Nolen,0,1,38.77215358898582,-9.103592345370243,0,19414
Harold Combs,1,1,38.75933044526707,-9.165297401597664,1,9896
Lance Hammonds,1,0,38.773128147596246,-9.14002048957968,0,44756
Dean Sinha,1,1,38.76453026761875,-9.174809142784271,0,8840
Alan Lopez,1,0,38.75815850532141,-9.150762833759831,0,33674
David Callaway,1,1,38.74783472616808,-9.172409549303858,3,18702
Phoebe Chancey,0,1,38.70882175615924,-9.165572559002872,0,2599
Calvin Carrousal,1,0,38.7609675978117,-9.195024343727464,0,41407
Julia Trovillion,0,1,38.739917105632,-9.151527143825003,0,16798
John Mallow,1,0,38.77180027918581,-9.124854349856404,0,46753
Michelle Mclaughlin,0,1,38.72426198347076,-9.179734749253043,0,5738
Erin West,0,1,38.72885205265136,-9.129965861721146,2,6621
Patricia Grayson,0,0,38.775687427887576,-9.138448607096493,0,36864
Trevor Jackman,1,0,38.75981073565063,-9.165853973027511,0,32212
Jeffery Barrios,1,1,38.75907479541287,-9.167138026875929,1,16944
John Murders,1,0,38.73943540474976,-9.088274724117433,0,41424
Helen Long,0,1,38.72973274559671,-9.134829344841268,0,9773
Vincent Dvorak,1,0,38.73395194919846,-9.188391529849753,0,42822
Danny Billingsley,1,0,38.73822989692459,-9.140054695002492,0,41134
Robert Atherton,1,1,38.738474842224576,-9.123045733499035,3,7045
Ruby Romano,0,0,38.72253338752843,-9.178497096870313,0,40021
Jeffrey Tso,1,1,38.73889433220448,-9.165790038718294,1,13873
Nancy Mccrory,0,0,38.77021681439175,-9.150849613940638,0,40738
Rolland Harris,1,1,38.77082394838065,-9.15067078084186,0,15402
Judith Davey,0,1,38.71238900079115,-9.144035432351798,0,18983
Ollie Killian,0,1,38.738788122147405,-9.195697919414382,0,12315
Brian White,1,1,38.73660280675176,-9.149414618288365,2,19170
Betty Hamm,0,0,38.78375056311833,-9.136212189576204,0,43473
Vicki Stone,0,0,38.70881639686058,-9.16291101418911,0,26008
Hubert Fowler,1,1,38.746340969566525,-9.22808259076602,0,18666
Cheryl Donald,0,1,38.74813762792219,-9.17355485961495,1,24395
Victor Ferguson,1,1,38.75175169899181,-9.18871672616554,3,1658
Vickie Phillips,0,1,38.71857572377781,-9.179912362702302,0,22799
Frank Angeles,1,1,38.75994275057143,-9.189277019168784,0,25125
Robert Polkinghorn,1,1,38.76654181935317,-9.17650677257456,0,26991
Derrick Hays,1,0,38.764069270938336,-9.142289171227448,0,49818
Catherine Ellsworth,0,1,38.77183415310519,-9.172804751193882,2,10658
William Mccall,1,0,38.77934958381989,-9.16685174787172,0,43674
Dennis Hendrickson,1,0,38.72426863234034,-9.201506868198004,0,29962
Bertha Broughton,0,1,38.7455822941994,-9.18352832360055,0,26696
Jay Cobar,0,1,38.728895536861216,-9.192404744761312,0,17341
Bonnie Klitz,0,1,38.72322509769322,-9.177762060171656,0,521
Francine West,0,0,38.74890116487652,-9.173139752392824,0,45074
Robert Kim,1,1,38.74386912517614,-9.12580927160102,1,3997
James Larson,1,1,38.75325109977357,-9.174041377697566,0,25398
Sally Rahmani,0,1,38.78182484901929,-9.125440580514312,2,18233
Harold Polhemus,1,0,38.783304791769694,-9.144703839909376,0,45487
Susan Huslander,0,1,38.73579324021712,-9.15033323343625,3,6398
Antonia Hong,0,0,38.748489803195454,-9.172602179003738,0,48292
Perry Parks,1,0,38.78590099837314,-9.149393081069622,0,45749
Robert Walker,1,0,38.75837327886594,-9.148341985368322,0,45417
Robert Burke,1,0,38.7472621168624,-9.17236569283351,0,31625
Sandra Becker,0,0,38.748418064441175,-9.17245251451036,0,42214
Laura Stindt,0,0,38.75142396404824,-9.145718856227395,0,49677
Mary Mills,0,1,38.73621295439167,-9.148893717602164,1,5964
Nicole Rodriguez,0,0,38.74812800482403,-9.174004525734718,0,32713
Cora Ross,0,1,38.73579411400603,-9.149970613895691,3,17895
Brett Arnold,1,0,38.70443526272263,-9.136709922368324,0,44275
Beatrice Gregory,0,1,38.76429860148605,-9.172131023106337,0,1956
Mary Drummond,0,0,38.775330031760326,-9.11714643984953,0,43174
Donald Johnson,1,0,38.717873497725634,-9.19456463162968,0,42758
John Crawford,1,1,38.72398052197863,-9.14060078735789,0,28119
Erica Ellis,0,1,38.720873024550485,-9.209725459742824,0,7356
Blanca Reynolds,0,1,38.78286806987936,-9.140420037204542,1,3633
Willie Murphy,1,0,38.7784803406653,-9.116703226194122,0,24548
Carol Mcintyre,0,0,38.76106457520721,-9.166787818863458,0,45199
Zachary Setters,1,0,38.73688954745912,-9.149519856729675,0,30630
Tabitha Doyle,0,1,38.74779146675785,-9.173817900455353,2,19426
Brian Talaga,1,1,38.71100548841869,-9.180624819150426,3,8295
Albert Williams,1,0,38.74294044507751,-9.176861652931148,0,45961
Robert Lachance,1,1,38.73656585539198,-9.128421250370808,0,28063
Benny Medeiros,1,1,38.77831147011674,-9.146237303222916,2,9070
Sheena Reihl,0,1,38.777795314832254,-9.108288637098008,0,12782
Anna Gonzalez,0,1,38.76455496020551,-9.095771576990154,0,23388
Pamala Murat,0,0,38.72863536699287,-9.124423039074586,0,49630
Jerry Messner,1,1,38.73636621780686,-9.11987506012774,0,32041
Matthew Montanez,1,1,38.7627644688695,-9.176295123438049,0,18975
Justin Ruggles,1,0,38.74909406996728,-9.173793746932498,0,38209
Dwayne Large,1,0,38.708741023669766,-9.155801666455892,0,40955
Lois Hamilton,0,1,38.72535980086271,-9.138310109465086,0,37005
Ida Roberts,0,0,38.73614174205386,-9.149414466990038,0,30931
Colleen Robinson,0,0,38.73252291824798,-9.218617999982476,0,47829
Susann Moody,0,1,38.75643939024049,-9.192619133768474,0,19781
Helen Holland,0,1,38.715499942543765,-9.17222053768262,0,14487
Olivia Garvin,0,1,38.75109670973873,-9.137404496918425,0,32242
Phil Kroes,1,1,38.74915283838176,-9.17236861382031,2,15846
Rachel Bell,0,1,38.778905361368814,-9.116734404505918,3,13521
Travis Johnson,1,0,38.72374781441425,-9.16212591930764,0,22172
Patricia Pierce,0,1,38.77990301068372,-9.173845709880256,0,9856
Gordon Ayala,1,1,38.709084991010656,-9.19243797550717,0,7355
Carol Daughtry,0,1,38.76673705822847,-9.125938571100717,2,4196
Jacqueline George,0,1,38.77656753968819,-9.155108943920323,0,22561
Monica Jenkins,0,1,38.70855418847256,-9.163567092740031,0,8284
Marc Hernandez,1,1,38.760812758748685,-9.168516471964296,0,34233
Stuart Duffie,1,0,38.70311088784927,-9.171425656379048,0,47492
Ruby Brewer,0,1,38.7722846081096,-9.192050832424377,2,5659
Sarah Buchanan,0,1,38.75914705406792,-9.189356567629623,0,39205
Louis Pacheco,1,0,38.714677582267846,-9.142196008546536,0,12317
May Frankel,0,1,38.76858092930609,-9.1246001602905,3,7166
James Pfeil,1,1,38.70897651415201,-9.171937690321633,0,16269
James Reyes,1,0,38.781315231312426,-9.20810992768264,0,26651
Kendrick Jackson,1,0,38.77959991399901,-9.154604669020038,0,44346
Donald Carter,1,0,38.75936555636566,-9.1658670267787,0,40488
John Chung,1,0,38.73579763557805,-9.165866326274088,0,44496
Marcia Soto,0,0,38.76400966374147,-9.096028161981437,0,44782
Jeff Bonner,1,1,38.71423068896296,-9.227257488698756,0,11112
Shawna Mentzer,0,1,38.77992492977268,-9.161150536094606,0,2114
Thomas Mayfield,1,1,38.71254843215324,-9.193961920694589,0,12722
Carla Winegarden,0,1,38.71051702063139,-9.207671794707384,0,3375
Inez Rivera,0,0,38.773941310124776,-9.13482109582809,0,10567
Trent Kohler,1,1,38.71472068185805,-9.189513244914934,2,18522
